% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1012158, Tue Aug 23 12:47:46 2016
22 242 0.147378038538 1.49712623609 24.7078420533 2.4707842053343970e+01 64.4655631677 115.250769809   
23 253 0.143503247428 1.51348463387 24.7078420533 2.5737923275783729e+01 40.5225792408 80.2656983728   
24 264 0.13788872248 1.49264296118 24.7078420533 2.5725384210865816e+01 36.7520255889 53.1538417472   
25 275 0.135034871821 1.50511655499 24.7078420533 2.6083011453473134e+01 33.5370951708 52.3336459338   
26 286 0.124583035143 1.5628037449 24.3656462274 2.4365646227389853e+01 32.1731267872 48.8151487383   
27 297 0.112422002789 1.59738333914 21.8971475868 2.1897147586786957e+01 40.6950249804 52.0707179004   
28 308 0.108454325994 1.61753071531 21.8971475868 2.4469022089171627e+01 31.9631184707 41.6513739593   
29 319 0.109163988513 1.66379228248 21.8971475868 2.6526093539133768e+01 34.6476128991 51.2397197797   
30 330 0.102987664959 1.70678981963 21.8971475868 2.2087656255981734e+01 34.0502847314 56.8667858145   
31 341 0.101583391266 1.70359162571 20.4541120978 2.0454112097844646e+01 24.3717817828 39.1360282626   
32 352 0.103508254559 1.7452859831 16.0080286611 1.6008028661062980e+01 31.2622104932 38.3311813153   
33 363 0.0966656704169 1.7856448784 16.0080286611 1.7025122611466820e+01 26.0726819219 37.2261238865   
34 374 0.0961456328375 1.7910387953 16.0080286611 1.8674229182837621e+01 23.9333570151 30.1761806474   
35 385 0.0897402778801 1.81105421155 16.0080286611 1.8743613557115417e+01 21.760484228 29.6578847767   
36 396 0.0843491694732 1.8155004093 16.0080286611 1.7390581814841891e+01 24.0630067935 28.0466085438   
37 407 0.0755203838471 1.87723344518 15.7408660622 1.5740866062206965e+01 18.1289762112 30.0793118639   
38 418 0.0733891345644 1.86976051727 14.9844888107 1.4984488810741865e+01 18.753976357 26.5568722134   
39 429 0.0720641206458 1.8772415709 14.9844888107 1.5429274029932106e+01 19.178989436 22.6904330589   
40 440 0.0691210360416 1.92212817263 14.6465534606 1.4646553460553937e+01 17.0822282815 26.6074760567   
41 451 0.0679283823118 1.92869683917 13.9320725472 1.3932072547172940e+01 15.9185529204 20.7334860074   
42 462 0.067940762811 1.95237465275 13.9320725472 1.4083540672860503e+01 17.6830599829 20.3857019203   
43 473 0.0653101993839 1.97957729839 13.6331184629 1.3633118462924424e+01 15.0964609452 21.5351884892   
44 484 0.0579616500579 2.00743744419 13.5643204783 1.3564320478333281e+01 15.2085202292 17.7374519175   
45 495 0.0511965959615 2.02810239457 13.0587723442 1.3058772344168462e+01 15.1962107803 18.6621059606   
46 506 0.048102823342 2.02843259659 12.3734822835 1.2373482283547942e+01 14.2848207363 16.4151016753   
47 517 0.0456664438362 2.08839778254 12.3734822835 1.2751958103055358e+01 13.5047427145 14.4193600112   
48 528 0.0431206518092 2.16487129287 12.3734822835 1.2610049691419235e+01 13.4810561552 17.5935019123   
49 539 0.0424187110645 2.30587749192 12.0327225894 1.2032722589434304e+01 13.4880712868 13.9227127774   
50 550 0.0418018896024 2.3130805969 12.0327225894 1.2191213394890957e+01 13.3126783496 14.0376491589   
51 561 0.0404208602402 2.33755235489 12.0269954629 1.2026995462939079e+01 13.4834983219 15.194839334   
52 572 0.0376653446919 2.33491896342 11.7165360549 1.1716536054855672e+01 12.53104125 13.8398970136   
53 583 0.0355834369074 2.36208033174 11.7165360549 1.2340692397818996e+01 12.8897694279 13.1570981768   
54 594 0.0329854405047 2.39198215919 11.7165360549 1.1995015451384031e+01 12.49698423 13.4057055499   
55 605 0.0295625737664 2.42454669587 11.7165360549 1.1943593495620888e+01 12.4002516379 12.7101510197   
56 616 0.0283736509232 2.43343991438 11.7165360549 1.1786794184288969e+01 12.029241386 12.748752368   
57 627 0.0268048802019 2.47899492439 11.7165360549 1.1826915205020137e+01 12.1533892707 12.396772895   
58 638 0.0254494280586 2.49955337474 11.7165360549 1.1807132666653734e+01 12.0442876723 12.5942112508   
59 649 0.0231283396929 2.5161453693 11.7165360549 1.1851692556566531e+01 11.93974399 12.3496063467   
60 660 0.0201517180156 2.5757776749 11.7152654148 1.1715265414838461e+01 11.8528148341 12.1853698674   
61 671 0.0178712597899 2.62283694796 11.7118468878 1.1711846887799704e+01 11.8548155567 12.1346597366   
62 682 0.016979018204 2.62922282437 11.7118468878 1.1732419220453458e+01 11.8520566065 12.0252309119   
63 693 0.0156246553817 2.66030215041 11.6885027108 1.1688502710840359e+01 11.7609502609 12.020377627   
64 704 0.0141195145851 2.61379537538 11.6566044362 1.1656604436216394e+01 11.743521906 11.8528703625   
65 715 0.0135800404038 2.65333795677 11.6272447686 1.1627244768620173e+01 11.7255147148 11.7966500718   
66 726 0.0135492723267 2.65943187235 11.620881772 1.1620881772048065e+01 11.6999405 11.8181138192   
67 737 0.0123375048564 2.76050674448 11.5716711894 1.1571671189420709e+01 11.6519836753 11.7811331603   
68 748 0.0113816558674 2.7831705327 11.5716711894 1.1586344592514790e+01 11.648628014 11.7194891641   
69 759 0.0108552326099 2.8009353677 11.5716711894 1.1586426380260718e+01 11.6184670926 11.6680778764   
70 770 0.0102323140922 2.94121427669 11.5692430311 1.1569243031074901e+01 11.6151782019 11.72130111   
71 781 0.00950622447189 2.95806444288 11.5671001568 1.1567100156774631e+01 11.6153376355 11.7331984838   
72 792 0.00886606628246 3.04266905765 11.5671001568 1.1568975279179901e+01 11.6048560079 11.6750661126   
73 803 0.00815492519388 3.04865862659 11.5605158504 1.1560515850353729e+01 11.5948376934 11.6121718626   
74 814 0.00794501739025 3.02181335934 11.5605158504 1.1568635855887596e+01 11.5942695928 11.6094589231   
75 825 0.00713077649445 3.08035123805 11.5550807745 1.1555080774468255e+01 11.5910001098 11.6367976167   
76 836 0.006387461614 3.12661431598 11.5550807745 1.1560291416514056e+01 11.5828561471 11.5948918319   
77 847 0.0059982052085 3.15379236715 11.5550807745 1.1562177138096523e+01 11.5737454802 11.6006679996   
78 858 0.00597649753959 3.26770715078 11.5527698225 1.1552769822542675e+01 11.5729388766 11.5906099302   
79 869 0.0058379860276 3.28527552341 11.5418557282 1.1541855728188764e+01 11.5659166968 11.5752682251   
80 880 0.00632368286433 3.3117252722 11.5387266734 1.1538726673408844e+01 11.5493342921 11.567597903   
81 891 0.00686184792681 3.50372875421 11.5317201515 1.1531720151537023e+01 11.5398572415 11.5671273867   
82 902 0.00698941893697 3.76040155091 11.5317201515 1.1532966335111158e+01 11.5474351911 11.579594815   
83 913 0.00740573954538 3.94709940091 11.5316960231 1.1531696023147013e+01 11.5439108641 11.568611283   
84 924 0.00805172236135 4.28162366096 11.5316960231 1.1532959816122588e+01 11.5431166762 11.5837222583   
85 935 0.00905300577244 4.55111383603 11.5315069375 1.1531506937532971e+01 11.5506313664 11.5699732762   
86 946 0.0102116258863 4.99192404996 11.5225822816 1.1522582281575758e+01 11.5438707421 11.5710708313   
87 957 0.0104955839549 5.37140685861 11.5225822816 1.1544654703372942e+01 11.5634116715 11.6049658193   
88 968 0.00970062575766 5.68358750872 11.5225822816 1.1544374849358817e+01 11.5705009411 11.6200800255   
89 979 0.00915949332394 5.7570283177 11.5190501827 1.1519050182727247e+01 11.5561367105 11.5882484289   
90 990 0.009407203467 5.86537548059 11.5190501827 1.1527698633825935e+01 11.5484051674 11.5836711164   
91 1001 0.00961091730526 6.08702305182 11.509705968 1.1509705967995725e+01 11.5327534123 11.5833839497   
92 1012 0.00962952421179 6.08183890456 11.509705968 1.1519052007206946e+01 11.5516597277 11.5900770164   
93 1023 0.00927134126694 6.1637722187 11.5034812742 1.1503481274176751e+01 11.5374858796 11.5797223353   
94 1034 0.00903888278235 6.4027262061 11.4779313666 1.1477931366564395e+01 11.5219388361 11.5423433654   
95 1045 0.00891818061355 6.55381978595 11.4779313666 1.1478702812045599e+01 11.5060625645 11.5395642146   
96 1056 0.00829533894206 6.56072525153 11.475407195 1.1475407194960814e+01 11.5016514046 11.55514094   
97 1067 0.00803758650082 6.77294899307 11.4647719939 1.1464771993909899e+01 11.4848606415 11.5096423759   
98 1078 0.00819169548203 6.91598195021 11.4647719939 1.1469249366585917e+01 11.4793799727 11.5082868169   
99 1089 0.0079664752733 6.9756905061 11.4647719939 1.1468162435975939e+01 11.4819278755 11.5302788003   
100 1100 0.007936609375 7.00571056204 11.4508537945 1.1450853794497585e+01 11.499867849 11.5445599282   
101 1111 0.00825565085194 7.3221049137 11.4349751264 1.1434975126401493e+01 11.4648727879 11.4939353175   
102 1122 0.00953616010409 7.84842002465 11.419596002 1.1419596002014305e+01 11.4473083033 11.4824905955   
103 1133 0.0102125753953 7.98219903571 11.419596002 1.1420324145166891e+01 11.4423609428 11.4930570969   
104 1144 0.0109852993671 8.1299676244 11.4020264802 1.1402026480244658e+01 11.4595167066 11.4851330888   
105 1155 0.0121696516155 8.27157349007 11.4020264802 1.1423687525869614e+01 11.4561062527 11.540175027   
106 1166 0.0126091213327 8.45072852859 11.3933602226 1.1393360222557952e+01 11.4501343921 11.5547858939   
107 1177 0.01333352296 8.62653429132 11.3835528818 1.1383552881779089e+01 11.4215669152 11.5263269992   
108 1188 0.0130393165906 8.7877122166 11.380324395 1.1380324395038118e+01 11.4518659605 11.4888634181   
109 1199 0.0125700811877 9.05310787219 11.3763768214 1.1376376821387835e+01 11.4448263977 11.4966350482   
110 1210 0.011975202837 9.23244573007 11.3608034053 1.1360803405302619e+01 11.4351734803 11.5175230449   
111 1221 0.0114074334836 9.40204907038 11.3485685719 1.1348568571924845e+01 11.4088364826 11.4499747874   
112 1232 0.0109766626785 9.52228170048 11.3485685719 1.1368269036337640e+01 11.3851560551 11.4082809054   
113 1243 0.0109645045586 9.6579126613 11.3272930311 1.1327293031107864e+01 11.3830836954 11.4559611421   
114 1254 0.0118211462477 9.63381608325 11.3208909542 1.1320890954204323e+01 11.3757417441 11.4597852048   
115 1265 0.0122108177646 9.66137327102 11.3156119056 1.1315611905647575e+01 11.3594487964 11.3998015913   
116 1276 0.0118603402866 10.04148281 11.3156119056 1.1324733826370135e+01 11.3626250101 11.4474865779   
117 1287 0.0118944688908 10.2077892458 11.3156119056 1.1324392490440662e+01 11.3584198895 11.4526070135   
118 1298 0.0123265397468 10.2328346815 11.3018193292 1.1301819329211192e+01 11.3447072555 11.4125327201   
119 1309 0.0130257101883 10.1489771281 11.2729510409 1.1272951040871865e+01 11.32299315 11.3877671034   
120 1320 0.0140844029444 10.1345299427 11.2446810534 1.1244681053426790e+01 11.3346975632 11.4450223352   
121 1331 0.0152492303301 10.0410299684 11.2424549037 1.1242454903662919e+01 11.319110159 11.4392891993   
122 1342 0.0150411226029 10.3512200633 11.2424549037 1.1247470524407445e+01 11.3133145938 11.4237586732   
123 1353 0.0158039666583 10.5710450237 11.2181936853 1.1218193685319831e+01 11.2536785704 11.3528974196   
124 1364 0.0164648420597 10.4551300178 11.1963938255 1.1196393825494187e+01 11.2690918914 11.372890258   
125 1375 0.0172889712667 10.4111008022 11.1891616423 1.1189161642345773e+01 11.2602631851 11.3454950686   
126 1386 0.0184149970476 10.4175476378 11.1463089893 1.1146308989285670e+01 11.2234325178 11.3240067354   
127 1397 0.0182855684021 10.7445916778 11.1030522532 1.1103052253242028e+01 11.2678843362 11.640044141   
128 1408 0.0193938441325 10.8604659829 11.1030522532 1.1133424945727286e+01 11.1926485444 11.260499042   
129 1419 0.0204859002582 11.3182499327 11.1030522532 1.1126987070063640e+01 11.2062788142 11.512489657   
130 1430 0.0218360670323 11.1700823617 10.9965757473 1.0996575747277770e+01 11.16188785 11.6340118416   
131 1441 0.0225311648293 11.2235778181 10.9965757473 1.1066619236482858e+01 11.1937894691 11.3640568352   
132 1452 0.0233434084547 11.1996385943 10.9965757473 1.1083254625893368e+01 11.2031310426 11.321647418   
133 1463 0.0231139905701 11.0261394566 10.9965757473 1.1070624635213155e+01 11.2858078691 11.4585634459   
134 1474 0.0229003192597 11.1670204343 10.9965757473 1.1125698821557306e+01 11.2601334369 11.6293543082   
135 1485 0.0228503058921 11.2625721759 10.9965757473 1.1002763858398836e+01 11.2260600536 11.6986193949   
136 1496 0.0241761359791 11.3615562011 10.9865080513 1.0986508051255171e+01 11.1458328057 11.433803828   
137 1507 0.0244869328128 11.2593758222 10.9629067907 1.0962906790731175e+01 11.1414072912 11.5820594151   
138 1518 0.0248693567984 10.9205982539 10.9336346462 1.0933634646211315e+01 11.121527982 11.3069054809   
139 1529 0.0275766511652 10.9394559528 10.8278875111 1.0827887511114389e+01 10.9708531726 11.3712988084   
140 1540 0.0296453125835 11.1151908218 10.8190537535 1.0819053753500159e+01 11.0569621299 11.8405670723   
141 1551 0.0319051817798 11.7344894352 10.7261930977 1.0726193097707494e+01 10.9234972219 11.4200430128   
142 1562 0.0313011058512 11.8134789173 10.7261930977 1.0758451816743687e+01 10.9713750069 11.9359960553   
143 1573 0.0296219756763 11.822189263 10.7261930977 1.0750678358508816e+01 11.1339735419 12.0919797114   
144 1584 0.0276122970188 11.5484204928 10.7126516206 1.0712651620552492e+01 11.0049234187 11.5129925983   
145 1595 0.0261806712969 11.3769885552 10.6936326377 1.0693632637701011e+01 10.8700754406 12.3950039392   
146 1606 0.0261332844978 11.4917484668 10.6485357614 1.0648535761436927e+01 10.9109049651 13.1227551007   
147 1617 0.0246869671895 11.0969016174 10.6229952763 1.0622995276287538e+01 10.7052143499 10.916462452   
148 1628 0.0234614390885 11.1509988707 10.5868741082 1.0586874108204697e+01 10.816870551 11.3636469434   
149 1639 0.0225212623327 10.7729215127 10.5529420653 1.0552942065271404e+01 10.7940133853 11.0753901608   
150 1650 0.0223137043435 10.8219239588 10.4860134082 1.0486013408248162e+01 10.6634720405 10.9444590991   
151 1661 0.0205691849999 10.4668857066 10.4860134082 1.0517273090559106e+01 10.6334099424 10.8271707982   
152 1672 0.0205501036014 10.3103508433 10.4836508316 1.0483650831601757e+01 10.6136124583 10.8622448854   
153 1683 0.0208010045048 10.1575489317 10.4661252424 1.0466125242427172e+01 10.5706895573 10.8882085176   
154 1694 0.0194876995622 9.85605600099 10.4661252424 1.0490665802801818e+01 10.674220197 10.9258383783   
155 1705 0.0180151245931 9.8787409945 10.4661252424 1.0473049631462246e+01 10.5271161623 10.9764299042   
156 1716 0.0158819557285 9.80408204737 10.4661252424 1.0471695766578911e+01 10.5822684411 10.6835524291   
157 1727 0.0149720016964 9.86485388836 10.440012335 1.0440012334993986e+01 10.5079672181 10.6057196049   
158 1738 0.0139061770885 10.0147673789 10.4385346488 1.0438534648827739e+01 10.5380129041 10.6846436672   
159 1749 0.0143306933534 9.90586719176 10.3738442092 1.0373844209249841e+01 10.4600356632 10.574981886   
160 1760 0.0140164168654 10.0297263167 10.3700704536 1.0370070453618585e+01 10.4946331438 10.5943793898   
161 1771 0.0139498374677 9.54162390137 10.3700704536 1.0378444907943736e+01 10.4480953253 10.5345161192   
162 1782 0.0147012651154 9.48481560143 10.3352453774 1.0335245377361819e+01 10.4204933713 10.4952299364   
163 1793 0.0156819227663 9.5710472468 10.3046164263 1.0304616426308648e+01 10.4018331264 10.5007176129   
164 1804 0.0150355695084 9.7780655585 10.3046164263 1.0307623016164399e+01 10.3562417838 10.4281204219   
165 1815 0.0159550576064 9.89514675685 10.2163797808 1.0216379780834473e+01 10.3304949553 10.4382335054   
166 1826 0.0181565081854 10.0470246532 10.1951440615 1.0195144061518226e+01 10.2658736188 10.4218346758   
167 1837 0.0205070513385 10.0487213082 10.1951440615 1.0211693909413793e+01 10.3028104192 10.4104870881   
168 1848 0.022221798855 9.97800859964 10.1951440615 1.0320592372352586e+01 10.3854283006 10.6280586451   
169 1859 0.0235060441064 10.2185426113 10.1146980483 1.0114698048336168e+01 10.3580453459 10.5181212363   
170 1870 0.0253588543986 10.5458338886 10.1146980483 1.0180663039576448e+01 10.3188691444 10.709842831   
171 1881 0.0264019574761 10.7446445818 10.0757686195 1.0075768619494406e+01 10.2801606883 10.6529044918   
172 1892 0.0262334455697 10.8653212017 10.0405357463 1.0040535746297177e+01 10.316778859 10.7654728705   
173 1903 0.0262111554982 11.0256859284 10.0405357463 1.0042410860186342e+01 10.2568096351 10.5717901779   
174 1914 0.0256947061124 11.2634748619 10.0403656936 1.0040365693639187e+01 10.207702255 10.3150103279   
175 1925 0.025673334562 11.4978748564 10.0140321845 1.0014032184513271e+01 10.1948072586 10.4405927516   
176 1936 0.0263298479576 11.6957764552 9.98129661945 9.9812966194472033e+00 10.1682052061 10.331558892   
177 1947 0.0269630477851 11.6315430856 9.89279386493 9.8927938649331288e+00 10.2580750374 10.6394837464   
178 1958 0.0279806040365 11.6413545676 9.89279386493 9.9914702045247772e+00 10.082554574 10.3936418816   
179 1969 0.0300678370271 11.4025037037 9.89279386493 9.9370561614303465e+00 10.2161197187 10.8967211944   
180 1980 0.0297036782578 11.1411039489 9.86367746569 9.8636774656905306e+00 10.1000517434 10.3536746134   
181 1991 0.0276817440348 11.2346049007 9.83685065529 9.8368506552945583e+00 10.0514080243 10.5281640795   
182 2002 0.0285544890232 11.1118858409 9.77509566807 9.7750956680749432e+00 10.0031674478 10.1494202639   
183 2013 0.0293826483956 11.3064112248 9.77509566807 9.8103869834753130e+00 10.0859521267 10.3930509291   
184 2024 0.0302963760098 11.1564777278 9.77509566807 9.9212777640940644e+00 10.0713397807 10.3644751077   
185 2035 0.0310714866143 10.7682606719 9.77509566807 9.8572575807761389e+00 10.0634916485 10.6225375277   
186 2046 0.0302798323278 11.2363568491 9.77509566807 9.9277998703670569e+00 10.0873140211 10.3120180763   
187 2057 0.0292157875928 11.5045129124 9.74484961506 9.7448496150603958e+00 9.92968603286 11.2478767901   
188 2068 0.027618666495 11.4935867632 9.74484961506 9.8360717411022787e+00 9.92540974341 10.3273018253   
189 2079 0.0254071894437 11.4768385453 9.74484961506 9.7763792834270831e+00 10.0309752363 10.2747278594   
190 2090 0.02468457656 11.4008552419 9.72355954736 9.7235595473605780e+00 9.97266985248 10.0243748864   
191 2101 0.0246041096769 11.1222563363 9.70048436707 9.7004843670684995e+00 9.93273012424 10.5157670485   
192 2112 0.0241838883776 11.0636884798 9.55646822949 9.5564682294908767e+00 9.76360999863 10.0705130335   
193 2123 0.0246378379074 10.9586007257 9.55646822949 9.6042374265307231e+00 9.70873527103 10.0340852119   
194 2134 0.0255055826519 10.8798965644 9.55433373621 9.5543337362065728e+00 9.65528319911 9.82730255211   
195 2145 0.0263283703924 10.7919270432 9.51691522749 9.5169152274886013e+00 9.63160149284 9.7689175191   
196 2156 0.0288457131771 10.9717055584 9.35612772831 9.3561277283088078e+00 9.69251009768 9.75351621554   
197 2167 0.0295440673725 11.4323098216 9.35612772831 9.4351902165588548e+00 9.58688046502 10.0014071824   
198 2178 0.0306298221584 11.5788066279 9.35612772831 9.4559860670628062e+00 9.66364597336 9.88008800601   
199 2189 0.0330680365272 11.7204296939 9.24160900657 9.2416090065739116e+00 9.63282741573 10.2042265209   
200 2200 0.0345090410869 11.7991283493 9.24160900657 9.3486402872775205e+00 9.53414967463 9.82659106656   
201 2211 0.0322328362565 11.7634111281 9.24160900657 9.3734162118150408e+00 9.54783622411 10.3673637699   
202 2222 0.0301492900935 11.6528835507 9.24160900657 9.3153645895108017e+00 9.56585345992 9.72385911059   
203 2233 0.0278905087824 11.4940491203 9.24160900657 9.3994980955929321e+00 9.49172608564 9.96564692511   
204 2244 0.0264164873731 11.5765755949 9.24160900657 9.2994352676666683e+00 9.40774373257 9.75087769342   
205 2255 0.0267985573506 11.5700385388 9.20817286926 9.2081728692573357e+00 9.28683064453 9.60864639304   
206 2266 0.0269885892216 12.0279309654 9.18044036923 9.1804403692264263e+00 9.36449507125 10.1492466288   
207 2277 0.0282239455436 11.7811241802 9.06744657673 9.0674465767265691e+00 9.37042628846 9.64016587252   
208 2288 0.0286379969831 11.8914038769 9.05057767231 9.0505776723070905e+00 9.34464425223 9.92788985825   
209 2299 0.028490406043 12.3478170154 8.97331177755 8.9733117775538425e+00 9.19697901789 9.79459620978   
210 2310 0.0302185133638 12.2339413958 8.97331177755 8.9838432978948877e+00 9.14907801642 9.4107363779   
211 2321 0.0342217831699 12.3704921993 8.92077992859 8.9207799285869100e+00 9.16769995712 9.509770475   
212 2332 0.0385746793246 12.9519500602 8.92077992859 9.0146216391187135e+00 9.19632126545 10.0305921587   
213 2343 0.0418707142187 13.0743822749 8.88846900192 8.8884690019206811e+00 9.45203993685 10.6202264058   
214 2354 0.0462103129149 13.5206119465 8.88846900192 8.9900525350095553e+00 9.44614930074 10.6307765143   
215 2365 0.0490359714662 13.8154058513 8.88846900192 9.1503571465298670e+00 9.81375372331 10.2440597372   
216 2376 0.04682215222 13.5501479332 8.88846900192 9.1633740468424207e+00 9.83215519142 11.1863282462   
217 2387 0.0468079938464 13.3343266128 8.88846900192 8.9603102447303673e+00 9.57628081508 10.4948778222   
218 2398 0.0468779983471 13.5153444318 8.88846900192 9.2054496072370444e+00 9.48217599247 10.352119192   
219 2409 0.0471498655055 13.4519045006 8.88846900192 9.1811263277454795e+00 9.71820658177 10.532372396   
220 2420 0.0454528579994 13.3286320242 8.88846900192 9.2650379214188536e+00 9.88646233197 10.4582450491   
221 2431 0.0426908598817 13.4474024884 8.88846900192 9.1598688602948553e+00 9.78375533639 11.2812020117   
222 2442 0.0405992855691 13.6417954723 8.88846900192 8.9784029198893816e+00 9.50071796598 10.6550852577   
223 2453 0.0396924412013 13.4344822986 8.84390604051 8.8439060405143604e+00 9.45728651817 11.0091701449   
224 2464 0.0374552786565 13.3018016543 8.82715307709 8.8271530770926407e+00 9.11429878188 10.0487564813   
225 2475 0.0364545045104 13.2866183281 8.5845318121 8.5845318121031067e+00 9.19033839868 9.93690929605   
226 2486 0.0364821463814 12.8870952634 8.5845318121 8.7593845011158518e+00 9.05199984495 9.72040446242   
227 2497 0.0345480817803 12.5980468707 8.5845318121 8.5992569063182565e+00 8.96794618654 9.34614581018   
228 2508 0.0336135889856 12.2747495019 8.5845318121 8.6281452381363408e+00 8.85531529121 9.18715300534   
229 2519 0.0311714540653 12.3602297846 8.5845318121 8.6584355572662091e+00 8.8799396124 10.5431979181   
230 2530 0.0300555069746 12.0468671238 8.45561597114 8.4556159711382577e+00 8.85130565653 9.2942784246   
231 2541 0.0276490413111 11.8086199101 8.44364375739 8.4436437573878322e+00 8.73082284782 9.00176896663   
232 2552 0.0276720210268 11.6901360641 8.37082532332 8.3708253233206893e+00 8.5262584167 8.68471385256   
233 2563 0.0278162548493 11.7686488437 8.37082532332 8.4422690264638955e+00 8.53368823278 8.9968799577   
234 2574 0.0271370729158 11.9510097728 8.37082532332 8.3957683274882804e+00 8.49885936611 8.83870500146   
235 2585 0.0276592106659 12.1675987939 8.29210754517 8.2921075451747797e+00 8.47967137154 8.76592829295   
236 2596 0.0289429662186 12.2560862775 8.27861523688 8.2786152368822261e+00 8.51560645449 8.67863883014   
237 2607 0.0304528535494 12.441540511 8.2392464247 8.2392464247034720e+00 8.45577818139 8.69542968778   
238 2618 0.031755507447 12.4179724851 8.20584683788 8.2058468378813973e+00 8.64378221538 8.86144335442   
239 2629 0.0327918311942 12.7343743114 8.20584683788 8.3478061479750938e+00 8.45770472359 8.61945907267   
240 2640 0.0339316975632 12.8030138719 8.09317252669 8.0931725266876153e+00 8.49746400571 8.80806847956   
241 2651 0.0341080115213 13.4479461402 8.09317252669 8.1154549073032616e+00 8.45623493163 9.82824323481   
242 2662 0.0339342684864 13.5437706359 8.08665939754 8.0866593975375292e+00 8.25459799686 9.19655514364   
243 2673 0.0337781444079 13.3761430874 8.08665939754 8.2571149102172665e+00 8.33810786984 8.77776337813   
244 2684 0.034307992386 13.2612049091 8.08665939754 8.1952717021768056e+00 8.33339650352 8.79751028805   
245 2695 0.0324445728573 13.2984582093 8.08665939754 8.2073224082770064e+00 8.44185589603 9.24427034439   
246 2706 0.0318620352006 13.2263462019 8.08665939754 8.2081457967407374e+00 8.38374594887 9.21362008096   
247 2717 0.0322649889831 12.8410185845 8.08665939754 8.2070252314739278e+00 8.48624663724 8.77114775884   
248 2728 0.0311353655161 12.8021549468 8.08665939754 8.1551950942958271e+00 8.3818461014 8.70906944731   
249 2739 0.0296017928879 12.5537157214 8.08665939754 8.1134376496744451e+00 8.41797937893 9.51163475747   
250 2750 0.0285393247147 12.2746922452 7.98476220063 7.9847622006265393e+00 8.17543333159 8.57957675549   
251 2761 0.0260416688594 12.2900096168 7.98476220063 8.0010058107869906e+00 8.14867943672 8.50407175013   
252 2772 0.0241768730238 12.2669201571 7.94719781011 7.9471978101098619e+00 8.06110354972 8.25673725793   
253 2783 0.0221837326117 12.1487798924 7.94719781011 7.9634192533279169e+00 8.11929548256 8.40039327352   
254 2794 0.0204529960261 12.1230340328 7.92651320434 7.9265132043391402e+00 8.03691256234 8.12033637612   
255 2805 0.0203664870404 12.0768716401 7.91140949606 7.9114094960550894e+00 7.9703816341 8.09226784488   
256 2816 0.0196872948433 11.9973704632 7.87093810899 7.8709381089862829e+00 7.9477186927 8.07038598611   
257 2827 0.0188252366736 11.9457244202 7.86497424498 7.8649742449767146e+00 7.9394301825 8.22309376482   
258 2838 0.018712996293 11.8976913032 7.85049511127 7.8504951112706323e+00 7.92474822781 7.97718729756   
259 2849 0.0186840021615 12.312798162 7.83869908862 7.8386990886194301e+00 7.92044422213 8.01184628168   
260 2860 0.0193294349832 12.4852102097 7.81235812928 7.8123581292827327e+00 7.88129873844 8.00113739749   
261 2871 0.0209049957997 12.0598363751 7.80867383049 7.8086738304881580e+00 7.90821747925 8.06657403432   
