% # iter+eval+sigma+0+fitness+xbest, seed=1012158, Tue Aug 23 12:47:46 2016
1 11 0.452820284068 0 223.297794941 -0.0503039191413 -0.689167182245 0.0879136971208 0.142302654911 -0.507353016504 -0.603333683216 0.218131643709 0.367013107002 0.179767804017 0.121289035511 0.534750330923 0.103537214206
2 22 0.409948410136 0 166.70311306 -0.428401062644 -0.176388413353 -0.46107576612 0.470292944182 -0.547424546772 0.0820693775236 0.100783110854 -0.368551044954 0.00381023424636 0.0656165209382 -0.263212387069 0.508572075789
3 33 0.388458163466 0 151.997705824 -0.693179016454 -0.349292403959 0.123462191219 0.165761717685 -0.191933214029 -0.229607250209 0.465623465149 0.360828338765 -0.079267486329 -0.538514181706 0.170434344261 0.0877165133181
4 44 0.38691953246 0 173.775464531 -0.934125693025 0.750360386898 0.672368676364 0.404368129284 -0.641195720929 0.352607405014 0.338025558213 0.758377460656 -0.0890731155012 0.148902467209 0.126330428764 -0.124306987533
5 55 0.379051073901 0 200.493334488 -0.980659876868 0.546869510091 0.0975825524223 -0.0843888106401 -0.781018274074 0.234865627606 -0.00785076864564 0.391488543173 -0.294955015304 0.587925207779 0.140039422819 -0.461826807338
6 66 0.355285348574 0 138.041394841 -0.4500669606 0.738663239867 0.264274246041 0.180394952476 0.287075326581 0.0571781584684 0.560027132279 0.316925509506 -0.473652172964 0.677951455724 0.36320191731 0.150731616171
7 77 0.336557839155 0 118.69737481 -0.693639818778 0.443831197688 0.47791957615 -0.320173015079 0.278781116878 -0.108650585083 -0.217986095161 0.462067986527 -0.22456486872 0.385418666751 -0.138626401495 0.118081027421
8 88 0.324401303558 0 189.165426823 -0.785556803797 0.401787431607 0.360666430334 -0.527014724779 0.176460506289 0.0913618389415 0.712832561146 0.56480328379 -0.162194325443 0.650840645976 0.513346488794 0.628304451547
9 99 0.313418555417 0 173.716711968 -0.971933974773 0.280613558698 0.592304409441 -0.145869640314 -0.039020112537 0.37174959964 0.610772598613 0.0445949065069 -0.179889125725 0.342018304078 0.270652953946 -0.157969599118
10 110 0.284103728382 0 102.936963953 -0.806855282551 0.188326847845 0.0517982134057 0.156835706214 0.549932160184 0.333647424822 0.430220386237 -0.00308443472392 -0.411234216814 0.427275833334 0.380653341555 0.137725273151
11 121 0.263948125206 0 62.2622463698 -0.701479895411 0.23060765564 0.0514770001374 0.145073343913 0.101608003261 -0.170437463069 0.0442385775876 -0.281298917116 -0.204840286367 0.48369700919 0.153896053206 0.120225202921
12 132 0.245798145702 0 40.7153264606 -0.784467668644 0.464351515437 0.346046281879 0.300937952492 0.298757893358 -0.0754337057254 0.12711912921 0.0577787633883 -0.240530203266 -0.193917992562 0.116538431253 -0.0509114061386
13 143 0.242378040946 0 53.7802067394 -0.564869297966 0.347184676287 0.585687045205 0.297918261203 -0.028004583579 -0.263011700865 0.294032230485 0.102865511641 0.129182472272 0.0390277434928 0.248308700847 -0.0464023329357
14 154 0.242013795342 0 55.8708007533 -0.762267524505 0.474723766933 0.324966117949 0.436766685893 -0.0385557249663 -0.0930887245675 0.167166222418 0.0505791902741 -0.183922420354 -0.286003640144 -0.168249510097 -0.100620675764
15 165 0.23558170328 0 60.3434242951 -0.339387269375 0.514446306158 0.33599275328 0.36936376873 0.165197068962 -0.217590085508 0.261158780023 -0.252489912776 -0.152503835491 0.0133799891709 -0.0561000440134 -0.0861651979691
16 176 0.223853629536 0 75.5938774062 -0.710464076751 0.428628544696 0.505861010669 0.469264823325 0.0675799848028 -0.222218235683 0.121211242471 -0.238733058035 -0.31530252324 -0.0845800002031 -0.377613134102 0.0817112731411
17 187 0.216450838842 0 51.7112321597 -0.304612951409 0.507108325282 0.50826223592 0.239320297682 -0.0154177637058 -0.0933822053953 0.258205395279 -0.0859276852854 0.0720134330544 -0.0928021687786 -0.235038463192 0.134577860695
18 198 0.205451306889 0 51.5195833587 -0.38302893112 0.41930191311 0.290741575992 0.295976101709 0.235370743631 0.183545513148 0.089459361137 -0.132290559337 0.468266099955 0.100265404126 0.0311012201173 0.134032820496
19 209 0.189523049686 0 47.9498350115 -0.772713702443 0.322430170755 0.307738920223 0.195028519312 0.0916744192867 0.308531164666 0.0592456748124 -0.259125878456 0.177431679316 0.126708179261 0.0533323708954 0.244194038665
20 220 0.175770932796 0 48.547958227 -0.757013243536 0.42228508529 0.240128718467 0.535525460919 0.145088020622 0.149543580773 0.106301969432 -0.0193668609085 0.196950034364 0.245053107301 0.00256968448902 0.0659454881019
